symbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
DHI,2022-09-30,2022,FY,95.19476826841058,16.654819448393518,1.5973841342052886,1.1760022746659085,7.223485925504692,55.15012794995735,55.76201307932897,55.15012794995735,34.440147853284046,23686994999.999996,27213394999.999996,4.043874519846351,0.707496863799283,42.1626824492702,57.27029738878142,1.22121203528508,1.22121203528508,0.8128254181600955,3.5564697195431134,48.43964934140263,65.79640957446807,0.2472875938885452,0.017461058272693522,0.6255729185463207,0.39978122703954716,0.4608588828772315,5.916196149913306,-357.0943396226415,0.09529140375873532,0.013361762435463005,0.054033290653008964,0.0,0,0.005386954673800949,-0.2637949448202207,-0.0044265232974910395,-1.8206388206388207,0.0031391875746714457,143.75881548674732,0.1852485234438811,0.19403662430931906,8.87169462610179,22116000000,19622100000,16049100000,0.6255729185463207,372400000.0,1268650000.0,19067400000.0,4.612649342891278,21.610013100683762,344.0270239685932,79.13022926022217,16.89031831213703,1.0609631644324589,0.3019905858333806,-0.4213818595393802
DHI,2021-09-30,2021,FY,76.91553586264193,11.564109664912767,1.4799224591525892,0.739407366380504,8.890612018831348,41.22542232068679,41.6743284408751,41.22542232068679,29.977291608972585,30321567000.0,32523567000.0,7.261259399396523,1.0917170251528396,56.73945920658683,113.56392134831461,2.0368499647331477,2.0368499647331477,1.1709992367016873,6.026454009783575,60.85996818862275,121.81111235955056,0.1377171569002354,0.00880561350935458,0.7271554764383837,0.4507347215802864,0.40801956715090426,6.419153898385145,0.0,0.12750524909333844,0.009541063626428014,0.06928013793764069,0.0,0,0.006807989706819232,-0.500374251497006,-0.009627640040037157,-3.618403247631935,0.003290823858112925,103.5690318373316,0.1617607823888995,0.17506833693884052,8.007546386042648,18356300000,15052700000,12943900000,0.7271554764383837,296550000.0,1038750000.0,14358250000.0,4.227682525509286,21.589058856637454,302.26700068344456,86.33571650606154,16.906711979609177,1.2075416739991869,0.28050918617539383,-0.7405150927720853
DHI,2020-09-30,2020,FY,55.570725034199725,6.494391244870041,3.8894664842681257,3.1047879616963066,8.258549931600546,32.39398084815321,32.67004103967168,32.39398084815321,23.438030095759235,27642765000.0,28907565000.0,11.645433289800733,1.360968386744194,19.444826252110296,24.359151392315827,2.3346929898648647,2.3346929898648647,1.4232397556016168,9.930458605290278,20.33452799662352,25.473709023616497,0.08587057047296101,0.04105233322353968,0.7235304054054054,0.45296447285628927,0.43448986602542083,6.702492522432702,0.0,0.5971854652383953,0.00926101278218731,0.10784850655095421,0.0,0,0.00864516743071969,-0.20174451322453574,-0.014120357833893782,-3.5671641791044775,0.0038304178503379923,68.80066624787521,0.11049332935943398,0.12660543608124253,6.976607387140903,14299000000,11958000000,10015700000,0.7235304054054054,244700000.0,767250000.0,11759700000.0,4.877185381392441,21.380226628158095,290.5479015429449,74.8382461311717,17.071848972792893,1.256247242061222,0.2004814189189189,-0.7846785225718195
DHI,2019-09-30,2019,FY,47.21658615136876,4.343800322061192,2.3942565754159957,1.7928073000536768,4.010466988727858,26.894524959742352,27.191626409017715,26.894524959742352,18.246913580246915,19639746000.0,21544846000.0,12.134535681186284,1.116345002813635,22.01518439636812,29.40081736526946,1.959878454031075,1.959878454031075,1.2246330053601169,10.470862169517885,24.150707319807196,32.25276347305389,0.08240941608918975,0.03401265983786145,0.678462014389925,0.43563620519523794,0.9258845256609642,7.252758746927462,0.0,0.5511553194118374,0.011374892526614142,0.1380290392338585,0.0,0,0.01047633693437392,-0.25120502185853605,-0.012738093208055523,-3.1125,0.004160769401292567,51.269386958405896,0.08990685636749866,0.10480408726227247,5.333601717659689,11955900000,10131600000,8556500000,0.678462014389925,507200000.0,629350000.0,10838500000.0,4.522847284984284,16.865511737568234,300.12098331742084,80.70137614678899,21.64179810725552,1.2161762098918631,0.1615124390024848,-0.6014492753623188
DHI,2018-09-30,2018,FY,42.66595857673924,3.877588953797132,1.4476898566117897,1.2668613913967073,3.91157727031333,23.85661178969729,24.030005310674454,23.85661178969729,17.012745618693575,15900052000.0,17630452000.0,10.888209272067384,0.9895476723923325,29.163705062362435,33.32645566967093,1.769739993766974,1.769739993766974,1.0972399800846402,8.656381401286394,32.33758620689655,36.953368266610774,0.09184246693029684,0.030006191174720687,0.7131249721739905,0.4539271392742267,0.849609662689645,7.24654719780847,0.0,0.3728373110852766,0.01184901785226866,0.12901458604396357,0.10435648493900922,0,0.007736669831238576,-0.12490829053558328,-0.004238237490664675,-1.0913461538461537,0.003472740851381628,45.622231673735826,0.09192216060387273,0.10426692561440587,6.139670738183749,10945200000,9049700000,7741700000,0.7131249721739905,549750000.0,628500000.0,9816050000.0,18.090988299726163,18.39116477524782,306.02874634016507,20.17579105976896,19.846486313430447,1.1926984126984126,0.16253728685276703,-0.1808284652150823
DHI,2017-09-30,2017,FY,37.64627304301363,2.774245257814587,1.1624365482233503,0.742185412770505,2.6924926529521773,20.697568795084155,20.48517232166711,20.697568795084155,14.183008282126636,14945799000.0,16809599000.0,14.393103813559323,1.0606627634660422,34.35026200873362,53.80057235421166,1.929212092266784,1.929212092266784,1.192931587538145,10.30441917489119,38.63387497127097,60.50971562275018,0.06947771745090375,0.018587162854257575,0.6871216326109125,0.4368793394941155,1.1425243670692087,6.9257058898684045,-108.73103448275862,0.4190100154083205,0.010009501666655627,0.1440677966101695,0.10443545525512739,0,0.006565664855637444,-0.3615260859572512,-0.011163153786104605,-2.8756855575868374,0.00420126321765666,35.94374732489924,0.07818276495160935,0.08578556912248236,3.7848650814854397,9276100000,7667600000,6404500000,0.6871216326109125,195900000.0,604900000.0,8789000000.0,7.851217088922008,20.899545405150867,305.31581664070706,46.48960739030023,17.464494701882018,1.1954834309469422,0.13403725264937846,-0.4202511354528453
DHI,2016-09-30,2016,FY,32.769272237196766,2.3889487870619948,1.6657681940700808,1.4336927223719678,3.5126684636118597,18.308625336927225,18.09433962264151,18.308625336927225,16.323719676549864,11204200000.0,13172300000.0,12.64154349543044,0.9215950778949447,18.12977346278317,21.06448580560256,1.6494957673905042,1.6494957673905042,1.0834800203990984,9.39067512654167,21.31440129449838,24.76461740928746,0.07910426447225148,0.047473268952714164,0.8935737946264262,0.5251018695550614,1.4030797747201824,6.896560952763281,-98.85185185185185,0.6972808304185941,0.010594241445172346,0.13392756403023806,0.10860052313817099,0,0.006921073804600784,-0.13932038834951457,-0.007082106371428101,-1.4114754098360656,0.004030467040650139,31.370579952513758,0.06794056990207054,0.07721123104130187,2.0869946091644205,8813000000,6713000000,5541700000,0.8935737946264262,107600000.0,546200000.0,8073950000.0,2.663028279072828,22.182087007766295,320.37847536463704,137.0620067643743,16.454718614718615,1.1392775359973144,0.13048214942951786,-0.2320754716981132
DHI,2015-09-30,2015,FY,29.54954954954955,2.0494130494130496,1.912093912093912,1.7589407589407589,3.7777777777777777,16.091455091455092,15.856401856401856,16.091455091455092,19.506142506142506,10754568000.0,13182268000.0,14.32605301718396,0.9935853658536585,15.354894346087951,16.691864038491385,1.824570856590265,1.824570856590265,1.2178739837398374,11.303608300463042,18.8210565391205,20.459829272078224,0.06980289677837362,0.05990942639444002,1.212205011621397,0.6407586763518966,2.081718401646373,6.808046534173534,0.0,0.9329958705208472,0.008517310969627045,0.12201944851471959,0.10957132298595713,0,0.007819926463994261,-0.08009708737864078,-0.005182926829268293,-1.0369685767097967,0.0038987435328898742,27.239784435465396,0.056490340914944766,0.06785191344745928,0.3455500955500955,8387400000,5808200000,4575900000,1.212205011621397,132450000.0,519950000.0,7753750000.0,4.265752032520325,22.01793643169277,333.83963822533593,85.56521739130434,16.57739366867353,1.093339310874856,0.127360331167399,-0.15315315315315314
DHI,2014-09-30,2014,FY,23.56798825256975,1.566813509544787,-1.9424375917767989,-2.2367107195301026,1.9436123348017622,15.024375917767989,14.757415565345081,15.024375917767989,20.576798825256976,6987060000.0,10008060000.0,13.096644798500469,0.8706725317449439,-10.564045963108557,-9.174185924369748,1.3657805230853435,1.3657805230853435,1.2471258208825031,11.738282899366643,-15.131629876020563,-13.140835084033613,0.07635543418834245,-0.10900149705312391,1.3695609679815475,0.6867336437147757,3.5432793807178045,6.320857142857143,0.0,-1.2397375820056233,0.006955715279387898,0.09109653233364573,0.12030056449301549,0,0.009291840235236461,0.15149682491684305,-0.012486136898902166,-2.609375,0.0032648381911301073,23.014319262360562,0.042750722245761145,0.052781542784214014,-1.3713656387665198,7449200000,5024900000,3766400000,1.3695609679815475,266750000.0,462500000.0,6948950000.0,6.294907101646126,30.569026576907124,448.37483648661583,57.983381502890175,11.940190476190477,0.814051035647036,0.10428476484616286,-0.29427312775330394
DHI,2013-09-30,2013,FY,19.432784849425644,1.4365104004967402,-3.8221049363551693,-4.002173238124806,2.9074821484011175,12.600124185035703,12.488357652902826,12.600124185035703,21.06333436820863,6258403000.0,8830903000.0,13.525833153231035,0.9998566932404582,-5.08358622370238,-4.8548623070359165,1.5420482937045705,1.5420482937045705,1.410845142428067,12.880546966161027,-7.173180895134433,-6.850440617485067,0.07393259909916317,-0.20597906526633072,1.6704201059504744,0.7654803306083736,3.752187864644107,5.9150855365474335,125.3921568627451,-2.66068727036957,0.009619067356320773,0.13010590015128592,0.12242583036441775,0,0.004392303870647216,0.047112338559012264,-0.00926621187672743,-2.555066079295154,0.0030354832009969164,20.180552826557346,0.041505059392168114,0.052475191380776866,-1.4389164855634895,6320800000,4022500000,2811800000,1.6704201059504744,204750000.0,333300000.0,5181300000.0,23.0395571389772,30.08138456783764,466.06593180179254,15.842318400404961,12.13375,0.7831509988059508,0.11400763829000862,-0.18006830176963676
