symbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
WDC,2001-06-29,2001,Q4,2.406199265946902,-0.34336539234334396,-0.11301202882631875,-0.17024138023414687,0.8979130388190854,0.036450826479492056,0.08672542663487556,0.036450826479492056,0.6027326064243042,737208250.0,682117250.0,-2.8759450486861,1.6415930533689913,-34.95203157595297,-23.20234947911749,108.3651697780391,108.3651697780391,1.5189180793665285,7.881739346459605,-32.34009340034136,-21.46845592169452,-0.08692794742869467,-0.04309908360358149,16.535499044539176,0.22159077478272518,-0.6365663708633759,1.1332849511967233,0.0,0.3291305161974908,0.0,0.0,0.0,0.032582095434899275,0.0,0.5064005310070169,-0.023784128030355324,-0.8745598951936461,0.0,0.5306683781287742,-0.27792337312692306,-0.12623608298598252,-1.0105620596351166,45363000.0,16186000.0,-105757000.0,16.535499044539176,140431000.0,229697500.0,72081500.0,25.60569251426803,46.39882079857835,16.304594890586365,3.5148434259237518,1.9397044677212485,5.519916355110576,-9.419961781566956,-0.057229351407828116
WDC,2001-03-30,2001,Q3,3.0262070921985815,-0.017287943262411346,-0.04716028368794326,-0.12152624113475177,0.912731914893617,0.10289929078014184,0.15395177304964539,0.10289929078014184,0.6389276595744681,838950000.0,790692000.0,-68.83409911388252,1.5729260605696993,-100.93238691049085,-39.16849526121668,46.2588222320247,46.2588222320247,1.4824483612658403,83.80413354531001,-95.12656400384985,-36.91544890050889,-0.003631920853447762,-0.02553072292746886,6.209252315835906,0.20657224461194443,-5.114785373608903,1.0918975373790678,0.0,-0.4427871297677392,0.0,0.0,0.0,0.0666592921598368,0.0,1.5768768046198267,-0.0245739816149795,-1.0156528477334366,0.0,0.20006407665261355,,-0.005589379628389719,-1.189717730496454,33436000.0,27134000.0,-120731000.0,6.209252315835906,163530500.0,248926000.0,71717500.0,25.833053664536184,46.41293535615708,12.896752985816958,3.4839086841503644,1.939114587546998,6.978500720218211,-0.16800838112042346,-0.07436595744680852
WDC,2000-12-29,2001,Q2,3.1004527530305244,0.010445450562290053,-0.043248137870600264,-0.13851905944209142,1.0479509274134657,0.0916372133781218,0.14568132028625674,0.0916372133781218,0.6613290492186359,417239062.5,351059062.5,58.338795092281885,0.7861755021480253,-56.360808118330404,-17.596856416852937,26.599455724850184,26.599455724850184,0.6614769793864939,103.25266544117648,-47.421189044981766,-14.80574680528025,0.00428531305119592,-0.05682833207880674,7.216817544307025,0.19156525991772388,-19.46470588235294,1.0821320990375431,0.0,0.8423987255348202,0.0,0.0,0.0,0.07040812481157672,0.0,2.202890719978387,-0.030728067530901418,-1.251861518384893,0.0,0.14675428305559574,,0.003025703247554308,-1.2680239520958083,33537000.0,24937000.0,-124133000.0,7.216817544307025,160142000.0,249736000.0,69102000.0,29.501318962918297,52.115869849531684,15.491432949786649,3.050711058482692,1.7269211904137247,5.809662688514525,0.11398699477240852,-0.09527092157149117
WDC,2000-09-29,2001,Q1,2.973588933019913,-0.2264191726783929,-0.4492921023479506,-0.5208046256518333,1.127698522061009,-0.35929858690659533,-0.29415579152143956,-0.35929858690659533,1.2058036799870309,869758500.0,881321500.0,-6.486862321002387,1.9757270195492274,-13.076125685935503,-11.280621773754248,-16.351302827492855,-16.351302827492855,2.0019933124650744,-30.779921768588693,-13.249966173043674,-11.430591943140255,-0.038539433647386025,-0.08864759585563119,-3.355993382463528,0.3172266480904595,-0.40383473614361054,1.0471018773019987,0.0,1.4859370462212096,0.0,0.0,0.0,0.07941674882218518,0.0,0.15916710516424867,-0.024049229706829735,-0.7694040697674419,0.0,1.3529308917376035,-0.2687654329664742,-0.059567072488080366,-2.0235470535786657,17942000.0,-43548000.0,-207414000.0,-3.355993382463528,147726500.0,251656000.0,72286500.0,29.913589052796087,53.108653392657956,13.481370388762592,3.008666056124332,1.6946390889369098,6.675879187698869,0.6301699503684765,-0.07151252330388264
WDC,2000-06-30,2000,Q4,3.2008186755288968,0.028133527870092673,-0.21061306098187024,-0.2440017832536273,1.2430155899597417,-0.7419010564426792,-0.6743535705601037,-0.7419010564426792,1.5231687876577233,740220000.0,781695000.0,44.43097238895559,1.5621003583321726,-23.740218088518283,-20.49165351714974,-6.739443159677331,-6.739443159677331,1.649625840434557,219.70067453625632,-25.070397690827452,-21.639813968939457,0.005626705574018535,-0.04880035665072546,-2.0530618934027713,0.36631826555377583,11.656829679595278,1.0142203628225925,0.0,-7.486194477791116,0.0,0.0,0.0,0.07428745077680844,0.0,0.15853110968569595,-0.010431307004993015,-0.36606679997037694,0.0,0.6852930877269444,-0.006237432908518528,0.006766042750343581,-2.548315027964659,6329000.0,-99834000.0,-264013000.0,-2.0530618934027713,163295000.0,278585500.0,91377000.0,28.325018676323488,57.347751645879754,18.170082598448325,3.177403024105676,1.5693727725499456,4.953197076147895,-0.03792086239233753,-0.03338872227175704
WDC,2000-03-31,2000,Q3,3.8579195387706027,-0.5277626341456129,-0.14625512497852924,-0.17090729856687303,1.5092044240980411,-0.8125508763806636,-1.1672180608350822,-0.8125508763806636,1.662113619560428,995903562.5,1016378562.5,-3.523127405580948,1.9278525446826962,-50.85291883680555,-43.5177436093511,-9.15327300258265,-9.15327300258265,1.9674876884242152,-42.53697842554616,-51.89841516033497,-44.41243445488311,-0.07095968190193114,-0.022979132580419902,-2.045550214608053,0.32246249248400816,-0.8569096844396082,1.0167129168468105,0.0,0.2770797962648557,0.0,0.0,0.0,0.06537137016610949,0.0688080904671868,0.1685559640522876,-0.00639001755754597,-0.18598230886247114,0.0,3.1062460937858205,-0.5950168801209151,-0.10995574945853767,-3.09713561309306,8775000.0,-156294000.0,-265180000.0,-2.045550214608053,187927500.0,286915000.0,99954000.0,30.916283220444956,53.626445344727806,18.13986134541738,2.911087317911583,1.67827644404643,4.96144916911046,0.6495133406247989,-0.0246521735883438
WDC,1999-12-31,2000,Q2,4.624859652598904,-0.12548708803909914,-0.09411531602932435,-0.14612641172974045,1.3514629152631927,-0.7273297668581996,-1.1285582194042665,-0.7273297668581996,1.950828875239416,507223500.0,579823500.0,-8.34249177631579,0.9054328811138879,-44.49328947368421,-28.65669491525424,-5.7573609534619745,-5.7573609534619745,1.035029453766512,-38.914328859060404,-50.86171052631579,-32.75838983050848,-0.029967065800381883,-0.034895859517549956,-2.6821793416572075,0.30901006930822544,-4.87248322147651,0.9730294066469463,0.0,0.12459016393442623,0.0,0.0,0.0,0.07872188504105676,0.06355433503334641,0.5526315789473685,-0.011245983577293823,-0.28,0.0,1.4330338886299332,-0.1954090106924115,-0.021226085742214774,-4.040766792153755,-15500000.0,-136700000.0,-293600000.0,-2.6821793416572075,142850000.0,278200000.0,154700000.0,31.87433059621564,49.31387707769617,17.690374951681484,2.8235887096774195,1.8250440917107584,5.087512291052114,0.17253121452894438,-0.052011095700416086
WDC,1999-10-02,2000,Q1,4.24995295291639,-1.1099999972850423,-0.9377046073019455,-1.0160206936578986,1.9328410112649232,-1.3647883315630764,-2.5917403511396757,-1.3647883315630764,3.982634044821403,401019145.125,597319145.125,-0.9431306329374413,0.9853050248771499,-4.465692039253898,-4.121471172918808,-3.0682413552027548,-3.0682413552027548,1.4676146071867322,-5.844610030577299,-6.651660858853007,-6.138942909815005,-0.26507462621732353,-0.2426318074406922,-2.918133129303749,0.4594073717176584,-1.9207436399217221,0.9156941299425188,0.0,0.45606907059421026,0.0,0.0,0.0,0.12309582309582309,0.14153216092507828,0.08351893095768374,-0.018427518427518427,-0.30364372469635625,0.0,5.838286435026773,-0.45960334561921135,-0.1491511154763575,-6.332899796363557,-48400000.0,-248200000.0,-435200000.0,-2.918133129303749,180350000.0,304400000.0,175900000.0,19.304668304668304,54.87265415549598,41.762734584450406,4.662084765177549,1.6401612312202272,2.155031295137217,0.8133129303749044,-0.07831608635595314
WDC,1999-07-03,1999,Q4,7.406613340303674,-1.0598777020172323,-0.5450799610374337,-0.7413922841696896,2.3609689500108004,-1.6060018775394123,-2.609491997380358,-1.6060018775394123,5.6815710115032125,610506758.25,928506758.25,-1.5037112272167488,0.8607172680812069,-11.69553176724138,-8.598686735915493,-3.969484774057217,-3.969484774057217,1.3090466068659241,-76.10711133196722,-17.787485790229884,-13.077559975352113,-0.16625532580662467,-0.11629682888936307,-3.537711313394018,0.532179186228482,-26.065573770491802,1.0984679221193745,0.0,0.5142857142857142,0.0,0.0,0.0,0.0733117157761173,0.09399452269170579,0.36015325670498083,-0.026505004934442408,-0.6416382252559727,0.009022980403214437,6.188596410862582,-0.18145418685253878,-0.10957573140451257,-7.02756348234086,61700000.0,-249900000.0,-487900000.0,-3.537711313394018,292450000.0,342750000.0,153750000.0,34.69053996898351,45.86013349514563,19.673847087378643,2.5943672275054865,1.9624888359630843,4.574600971547537,0.6599479843953185,-0.19631232313225583
WDC,1999-03-27,1999,Q3,7.427777777777778,-1.27,-0.43333333333333335,-0.7411111111111112,3.301111111111111,-0.5588888888888889,-1.0,-0.5588888888888889,5.975555555555555,770625000.0,1011325000.0,-1.6855314960629921,1.1527673896783845,-19.759615384615383,-11.55359820089955,-15.320576540755468,-15.320576540755468,1.51282722513089,439.70652173913044,-25.931410256410256,-15.162293853073463,-0.14832116788321167,-0.08655312246553122,-10.691848906560637,0.4642610497237569,104.65217391304348,1.2335219452515676,0.0,0.34120734908136485,0.0,0.0,0.0,0.09379207180254301,0.034271408839779006,0.7102564102564103,-0.04143605086013463,-0.8028985507246377,0.009424083769633508,3.9962795197533416,-0.20214046822742474,-0.10217216411906678,-6.625277777777778,152700000.0,-90000000.0,-402100000.0,-10.691848906560637,341750000.0,367800000.0,162200000.0,41.93717277486911,52.96078101329743,24.753408517084665,2.146067415730337,1.699370709382151,3.635862913096695,2.272365805168986,-0.30777777777777776
