symbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
AKAM,2008-06-30,2008,Q2,1.158807057579619,0.20508072779395597,0.4168871764330216,0.23584223965213952,1.7423380047566137,8.736251448396827,6.095754947799536,8.736251448396827,1.1895148114559144,5824437395.21,5858875395.21,42.41012840922992,30.022254155635967,83.45183533269335,147.51386372226725,3.9822571735139616,3.9822571735139616,30.1997659595163,76.24574315101117,83.94525883614638,148.3860651203019,0.005894818275192756,0.006779023847431432,0.13664392857362623,0.11385044123419108,0.44816636735118814,5.584040225221902,-73.6830985915493,2.0327954796994234,0.0,0.0,0.3865435764211047,0.049065998639203315,0.2518284829188734,-0.4342780181677508,-0.1562338920846993,-1.2831802209897971,8.24725263396631e-06,6.34915963869511,0.019228712881598282,0.02614224812369561,0.5566982478284658,372875000.0,1020533000.0,161397000.0,0.13664392857362623,124236500.0,24502500.0,0.0,58.34338467248098,43.337058560572196,0.0,1.542591340993122,2.076744545876528,0.0,0.02347468236294755,-0.1810449367808821
AKAM,2008-03-31,2008,Q1,1.1268988191474931,0.22241035570478465,0.5303056811038008,0.3603118864316601,1.9418410688292955,8.421471619023203,5.7367422419799,8.421471619023203,1.4992980284244786,4673405411.84,4667230411.84,31.65320237761101,24.988933808008813,53.101448850003976,78.15451296620232,3.343833628363667,3.343833628363667,24.95591577240815,61.80697908757433,53.0312855712484,78.05124691606602,0.00789809501792559,0.01279516642157884,0.17854078972881737,0.14685462432695356,-0.08177399917894931,5.290722545284406,-75.12676056338029,2.3843569667578772,0.0,0.0,0.37006935124238716,0.04974895598842898,0.26221812089028984,-0.32055812473724277,-0.1508509830551976,-1.2342827142669641,0.06015966292194911,6.491764491473465,0.01948163704868445,0.029443484559141433,0.6793183899596792,385161000.0,952064000.0,173369000.0,0.17854078972881737,120826000.0,20846500.0,0.0,59.051326335826836,40.40271449345614,0.0,1.5240978583303453,2.227573100678098,0.0,0.02640991572095113,-0.16999379467214068
AKAM,2007-12-31,2007,Q4,1.1041160835153025,0.21618592674206236,0.38823444578621497,0.29242162396990595,3.2909875528955195,8.186070102772794,5.479757081446364,8.186070102772794,1.5045161847475352,5742181365.400001,5796958365.400001,40.01185521350131,31.337284653838182,89.12140686005183,118.32230301669073,4.226692364664731,4.226692364664731,31.636223738525853,81.15693017401897,89.9715721531561,119.4510275169998,0.006248148171735906,0.008451492022251617,0.1860613358929213,0.1526369722598453,0.7668733987596075,7.864690240452616,-16.541153596889178,1.7958358882880874,0.0,0.0,0.37927176677326757,0.05711697355352056,0.2712102977753651,-0.2467911409104313,-0.0867778517556402,-0.7780876883930319,0.36321614512273653,6.31019380920484,0.019616794202437147,0.029727154468850204,2.0359365990150375,606667000.0,909415000.0,397547000.0,0.1860613358929213,113574500.0,23002000.0,0.0,58.421069865420925,33.78143094302952,0.0,1.5405400860909335,2.664185544768069,0.0,0.026409000170770056,-0.09581282181630899
AKAM,2007-09-30,2007,Q3,0.9744129045917359,0.14663330883784345,0.46745108275288616,0.32648633819504175,2.640058272840798,7.685781498518084,4.916506550373512,7.685781498518084,1.2031134873340434,4757377471.25,4804428471.25,49.01683019339351,29.504945864859835,61.50376169991338,88.05881483109671,3.7406736069121096,3.7406736069121096,29.79675310871992,89.05170379140331,62.11204084304017,88.92972644608977,0.005100289003055424,0.011356046545914496,0.15714378945696522,0.1269226861083944,0.872106170413894,6.039922525745372,-46.39559014267186,3.187891526541378,0.0,0.0,0.41810344827586204,0.070751674522451,0.2910181504108928,-0.3015604193869504,-0.1446663358967998,-1.1991568990335184,5.581741503349045e-06,5.035604270887325,0.013729809766200574,0.021734593242247018,1.3004565750538246,476187000.0,813554000.0,267847000.0,0.15714378945696522,103681000.0,26906500.0,0.0,60.39723393698834,56.418707630503754,0.0,1.4901344669839656,1.5952155549082436,0.0,0.0190785164613535,-0.1409647445578444
AKAM,2007-06-30,2007,Q2,0.9263097909338086,0.13134868221306498,0.22651367265691133,0.04634158209651563,2.1631512649616575,7.465509335462259,4.625201790223193,7.465509335462259,1.2086797243211673,8015774671.36,8115572671.36,92.57801292802365,52.509430944226814,214.7331745120416,1049.5973119497185,6.51529558324345,6.51529558324345,53.16318387569274,165.74570442284127,217.40664553992875,1062.6650086892757,0.002700425209972553,0.0009527463424448114,0.16252933225283894,0.1315547953091334,2.0381913242382157,5.7837133864724395,-40.10362694300518,1.724521851612307,0.0,0.0,0.4422943388316061,0.07640153549857849,0.3079504597115084,-0.795413753382089,-0.19450522095719733,-1.669215201259276,5.24060948288286e-06,4.697143631868393,0.013150289032423794,0.020578040836659067,0.8566654380311984,396699000.0,762224000.0,189952000.0,0.16252933225283894,93015000.0,30874000.0,0.0,58.45985038059926,59.64460876782615,0.0,1.5395181379025182,1.508937720596607,0.0,0.017594068443413442,-0.1801720905603957
AKAM,2007-03-31,2007,Q1,0.8620094254591502,0.11870470275055675,0.348321771802275,0.153092487748841,2.1179310518597694,7.187752645543097,4.379082648150837,7.187752645543097,1.2328355144417278,8065524430.08,8141239430.08,105.13484058188644,57.911199721986875,143.31576157788123,326.0773976179503,6.945147177672266,6.945147177672266,58.4548403153496,191.94245974490156,144.66113632467395,329.13844471720233,0.0023778986929198064,0.0030667565654815903,0.17218367406687918,0.1363391214049557,1.7850996109866792,4.565890300463804,-35.16968911917098,2.9343552844256737,0.0,0.0,0.4611557074543705,0.0761376854258512,0.3094112585459115,-0.5604854472440385,-0.22648161178683746,-2.0946277973305,0.12084093226302109,4.381489578643173,0.012075558010776677,0.018935807425237674,0.6314809810760789,353665000.0,707524000.0,147526000.0,0.17218367406687918,86552500.0,29014500.0,0.0,56.138044430403376,92.3987819025522,0.0,1.603190864825665,0.9740388146557812,0.0,0.016514856395922563,-0.19522928405343404
AKAM,2006-12-31,2006,Q4,0.778014351626948,0.12764206083866372,0.1396926399228357,0.0005817947785886821,1.6701285622249848,5.908887261225156,4.062846239457112,5.908887261225156,1.218234941221614,8582545226.879999,8701950226.88,104.0409400533385,68.27637547934417,380.263412799291,91303.67262638298,8.989848283039679,8.989848283039679,69.22627325425805,228.65570662112094,385.5538425733274,92573.93858382977,0.0024029002416917117,1.0952461946323083e-05,0.20949142813448932,0.16026514265200348,3.1375305462858343,4.1973583975622875,-8.32639545884579,1.0944091548271349,0.0,0.0,0.47339363420125213,0.07271902818548483,0.23900581121407255,-0.9958351794417368,-0.1788024152168206,-1.8709731124615,0.3942308457236502,4.1194668725379255,0.015051444778232139,0.021715987359806416,0.25546980086198345,285409000.0,656430000.0,81434000.0,0.20949142813448932,76803500.0,21278000.0,0.0,61.739815278871625,71.20083901415836,0.0,1.4577303089340383,1.2640300486080425,0.0,0.021601708612087864,-0.13911084514424701
AKAM,2006-09-30,2006,Q3,0.7159093144036452,0.09001598886608998,0.31135425494804936,0.2057223958399784,1.7831564462540304,4.762423058851175,3.934069205106423,4.762423058851175,1.278703480044841,7785392560.01,7886269560.01,138.83644625169416,69.82727978842101,160.55666240482574,242.99736446237398,10.496757508153621,10.496757508153621,70.73204681833266,239.40589417473666,162.63702949082287,246.14593339398857,0.0018006799133044604,0.004115270970993767,0.2696526200122692,0.19461026861082326,3.0623539054673508,4.404219605729058,-25.421728971962615,3.4588772380340966,0.0,0.0,0.4838333557558635,0.07948338490515269,0.12553043461338237,-0.3392658280057744,-0.14754921745369748,-1.5328922847558704,0.0,3.105739843165561,0.012813182606744442,0.015599407135735651,0.27121177271724983,277849000.0,612688000.0,73468000.0,0.2696526200122692,65669000.0,18503500.0,0.0,54.38584689896408,71.77953890489914,0.0,1.6548423005565862,1.2538392050587173,0.0,0.01890130039976001,-0.10563185910807094
AKAM,2006-06-30,2006,Q2,0.650599220763786,0.0728109531409481,0.17935127005049237,0.08738736465842306,1.6758736259122289,4.486729353768725,3.6329976576450056,4.486729353768725,1.2878114134775982,5598665343.809999,5725163343.809999,124.26015056396484,55.62564301493308,201.78279189108338,414.13309740439377,8.066009145303456,8.066009145303456,56.882466232252675,215.28026411258176,206.34193555143082,423.490150440861,0.0020119080724218872,0.0024146826377016597,0.2881404281190481,0.206296797139076,4.7566368353764,4.764037480390633,-22.371280724450195,2.4632457386363638,0.0,0.0,0.5125733986428082,0.08319009627517412,0.13623221592673163,-0.5127585958336337,-0.14135262148655228,-1.4550010227040295,0.0,2.7111562877305406,0.010322099477605057,0.01345111015843029,0.2059588771053954,266332000.0,562032000.0,61718000.0,0.2881404281190481,59880500.0,17746000.0,0.0,57.19550119722997,72.5307855626327,0.0,1.5735503337867205,1.240852409109537,0.0,0.01622806891166479,-0.0919639053920693
AKAM,2006-03-31,2006,Q1,0.590466721214328,0.07473069045261438,0.21558455207474078,0.11043499249400264,1.8524694729030189,4.258290615972609,3.385069486767366,4.258290615972609,1.57405133029113,5059106877.11,5194084877.11,110.02842272966507,55.701699720451415,152.56195160308798,297.8222686236534,7.723756541329392,7.723756541329392,57.18783239317368,198.9384839369566,156.63233548777177,305.7682272979337,0.002272140177945101,0.0033577072816662404,0.3708225573506197,0.26081806916606,5.16978819564135,4.94303258670016,-22.86139896373057,2.8848194867333623,0.0,0.0,0.4936746490503716,0.07405450041288192,0.14423161588633107,-0.487741624197099,-0.1780787228186072,-1.8166910030326857,0.07802917698871456,2.675829301784633,0.010888911225777082,0.01442377670814156,0.3285257369279851,282538000.0,520688000.0,77933000.0,0.3708225573506197,53980000.0,17216500.0,0.0,55.29116432700248,85.78328846552081,0.0,1.627746514211979,1.0491553962305145,0.0,0.017549457562220806,-0.10514955958073814
