symbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
FMC,2017-12-31,2017,FY,21.43410275502606,3.9895755770662698,2.498138495904691,1.8600148920327624,2.1072226358897987,20.15711094564408,-8.366344005956813,20.15711094564408,24.309009679821294,11026030000.0,13928630000.0,20.57863008585293,3.8303446119641493,32.86447093889716,44.13943154523619,4.073004321968157,4.073004321968157,4.838681998193566,40.810518605332554,41.51603576751118,55.759127301841474,0.04859409959885835,0.02265547980551477,1.176757415684681,0.34602391840370184,8.504541459126868,1.6532542771793246,11.123893805309734,-4.0276110444177675,0.008053669362408774,0.16573348264277715,0.0,0.04915583964427152,0.41609549982077493,-0.25543964232488825,-0.029771416660876814,-0.7584070796460177,0.007329952060029181,42.537185432178376,-0.06853469111226275,0.0996725946871047,-31.178890543559195,1443300000,-1123600000,-2846500000,1.176757415684681,1935750000.0,534800000.0,848000000.0,259.11119988883485,146.67360603162098,203.82743487312214,1.4086616099828726,2.4885186222346682,1.7907304785894207,0.19792397768830114,-0.6381236038719286
FMC,2016-12-31,2016,FY,24.513816280806573,1.561613144137416,3.717699775952203,2.740851381628081,0.479462285287528,14.884241971620613,3.152352501867065,14.884241971620613,14.755041075429425,6567795000.0,8396595000.0,31.409827833572454,2.000912442115525,13.193642024909602,17.89589918256131,3.295431510286001,3.295431510286001,2.5580657445771386,15.863583978839978,16.867406588991564,22.87900544959128,0.031837169095564034,0.05587872337671928,0.9498243853487205,0.30834134184679035,3.455129416210089,1.9810874704491725,4.6711003627569525,2.028524857375713,0.013490067823371466,0.42372070779531323,0.1613148915427736,0.043108700950524007,0.25587607707719123,-0.26275612695861794,-0.039848891055325374,-0.9540481400437637,0.0061540336339263955,22.8686931814348,0.0713829654097129,0.04577094825321776,-17.620238984316654,1411000000,422100000,-1297100000,0.9498243853487205,1839700000.0,379500000.0,751850000.0,203.27199610041433,62.28800537789302,123.29660040334198,1.7956236323851205,5.859876195835678,2.9603411513859275,0.10491721023582538,-0.9768483943241225
FMC,2015-12-31,2015,FY,24.50635751682872,3.6574420344053853,-2.675392670157068,-3.486910994764398,0.5878833208676141,14.272999252056843,2.2079281974569933,14.272999252056843,16.671652954375467,4537778000.0,6608078000.0,9.279709611451942,1.3849467419502517,-12.685988258317025,-9.733543543543544,2.3779164701566837,2.3779164701566837,2.0168100106821303,34.13263429752066,-18.47379927313391,-14.174341484341484,0.10776199276385932,-0.10273750721167937,1.1260808049048892,0.33969869899935184,10.693698347107437,2.044932223216129,7.712858926342072,2.010680157391793,0.019040155776681892,0.17668711656441718,0.22520982755989624,0.04385777506485579,0.25499928863877075,0.30332681017612523,-0.033114603998168776,-0.9377700950734659,0.004700137341675568,34.27185458921007,0.20584047949140427,0.10375997283992532,-19.07516828721017,1518600000,295200000,-1445700000,1.1260808049048892,1846050000.0,418550000.0,718350000.0,206.24477338623532,66.92744536822498,132.69410749170868,1.7697418170033488,5.453666997026759,2.750687328167958,0.2562490174500865,-0.8115183246073299
FMC,2014-12-31,2014,FY,24.4463615903976,2.3068267066766692,2.803450862715679,1.1177794448612153,0.8214553638409603,11.481620405101275,6.985746436609152,11.481620405101275,13.22880720180045,6593018000.0,8195718000.0,21.44070894308943,2.023204959032743,17.6425421461065,44.24844295302013,4.307754328650768,4.307754328650768,2.5150268511983307,16.55700606060606,21.931276424939792,55.004818791946306,0.046640248820798,0.022599665282272852,1.118719372754002,0.3206066847673439,3.2377777777777776,1.5360134003350083,8.607421875,0.9081409477521264,0.011845864822453086,0.25398373983739836,0.19062816460551754,0.03875778684751588,0.1184907780170396,-0.6012844527696013,-0.06895387731303894,-1.7126524390243902,0.00454168840335103,24.4118299845435,0.11373209132165593,0.06531852072137137,-14.765378844711178,1024000000,931200000,-842100000,1.118719372754002,1662500000.0,454350000.0,662450000.0,206.1728603430816,77.26706709639613,113.44979978513526,1.7703591025153473,4.7238754325259515,3.217282010997643,0.20091473374714144,-1.6856714178544636
FMC,2013-12-31,2013,FY,28.659763313609467,2.173816568047337,2.4312130177514795,0.7899408284023669,0.9112426035502958,11.627958579881657,6.493343195266272,11.627958579881657,14.009615384615385,8848840000.0,10577540000.0,30.10833616876489,2.2836894807473933,26.920717979920898,82.85430711610486,5.628675020672985,5.628675020672985,2.729828636316713,14.982351274787536,32.17992090051719,99.04063670411985,0.033213392941899726,0.012069378585215689,1.1779785000954137,0.35374006723716384,2.4485835694050992,1.4823576785624402,11.490521327014218,0.7034025251444468,0.008317474380822797,0.25042531473290236,0.13311654795086197,0.030375761329617012,0.07438111246943765,-0.6750836629145117,-0.05726747186951585,-1.744496855345912,0.0036647052751109734,23.848136254308972,0.10644218098114731,0.0606504601923315,-15.402921597633137,958300000,1182700000,-718100000,1.1779785000954137,1304400000.0,459200000.0,682050000.0,139.81870032001652,68.4375,99.14220328282829,2.6105234790810483,5.333333333333333,3.6815804764671705,0.18694739520386744,-1.6412721893491125
FMC,2012-12-31,2012,FY,27.22076978939724,3.0225127087872186,2.6122004357298474,1.111837327523602,0.5599128540305011,11.29121278140886,7.348583877995643,11.29121278140886,7.337690631808279,6988275000.0,7876275000.0,16.79066554541086,1.8643851879518716,19.428065054211842,45.645166557805354,4.494645613583741,4.494645613583741,2.1012925859723075,11.316487068965516,21.896788990825687,51.44529719137818,0.059556900665758,0.02190812468026802,0.6207229225623875,0.22064976336907566,1.2758620689655173,1.9216135282719746,13.428256070640177,0.7720540888602705,0.006840028476269179,0.11484863046612205,0.14062374943307632,0.03142758050316143,0.06730835181417041,-0.5743675284959688,-0.055118320305205026,-1.4992743105950652,0.004642104420670704,27.71058043261006,0.18130255349729973,0.10202230665522735,-11.334604212055192,1046400000,1260400000,-637300000,0.6207229225623875,1027900000.0,450750000.0,573000000.0,109.5009737747779,67.20451996177974,102.45959868721698,3.333303690529124,5.431182310469314,3.5623797543288442,0.26768716233599177,-1.5003631082062454
FMC,2011-12-31,2011,FY,23.788028169014083,2.5767605633802817,2.685211267605634,1.3507042253521127,1.1190140845070422,9.183802816901409,6.273943661971831,9.183802816901409,6.091549295774648,5298020000.0,5964720000.0,14.47942060672315,1.5684360105390924,13.894623655913978,27.622627737226278,4.062587224906066,4.062587224906066,1.7658071582936143,9.58495902297927,15.64311565696302,31.09864442127216,0.0690635369439904,0.036202203842190105,0.6330802852541983,0.22054227327367437,1.0713482243291017,2.0321774105881074,13.753807106598984,0.9210144927536232,0.010211361980513475,0.1478546050833561,0.13099854939459427,0.031143609935166818,0.06034459730199011,-0.4969840020980855,-0.05609994375203529,-1.4968404423380726,0.004677462328665739,23.07488614728525,0.19135672867921297,0.10401978621787582,-9.485035211267606,949500000,1078200000,-570000000,0.6330802852541983,892100000.0,423800000.0,409050000.0,100.63190147724919,75.67496041619543,77.6564125763402,3.627080425212069,4.823259873445341,4.700191367212418,0.28057664289548345,-1.3345070422535212
FMC,2010-12-31,2010,FY,21.581024930747922,1.1945983379501386,2.4549861495844874,1.4695290858725762,1.118421052631579,8.23545706371191,6.889196675900277,8.23545706371191,4.691135734072022,5002016000.0,5478416000.0,28.997194202898548,1.605113756698649,14.110059238363894,23.572177191328937,4.206202489068281,4.206202489068281,1.7579873568013349,7.929390649876972,15.453923836389281,25.81722902921772,0.03448609520641278,0.04242289508870024,0.5364110326269761,0.19214434169703906,0.6895353886235345,1.7087398795931077,8.708860759493671,1.6224256292906178,0.009476179204544726,0.2747826086956522,0.13195135256554247,0.032249783396977184,0.058555980601825354,-0.40141043723554304,-0.045663126143182624,-1.0651197604790419,0.0047171324968712895,14.878051778133603,0.11737065925586496,0.05519116941289394,-8.0029432132964,682800000,994800000,-484500000,0.5364110326269761,801250000.0,339900000.0,349150000.0,99.89683278246639,68.79090821068938,61.45768783888458,3.653769492320319,5.305933727202672,5.93904542840713,0.14505549949545912,-0.9854570637119113
FMC,2009-12-31,2009,FY,19.57202216066482,1.582409972299169,2.087950138504155,0.971606648199446,0.5304709141274239,7.846952908587258,6.39612188365651,7.846952908587258,4.64612188365651,3491592000.0,4058892000.0,15.280490153172867,1.2354369825206992,11.580736318407961,24.886614397719175,3.0814508869473127,3.0814508869473127,1.4361658764418654,8.639616858237549,13.462328358208955,28.930092658588737,0.065442926894093,0.04018224351527899,0.5682640543641337,0.20531216121420828,1.2075351213282248,2.0977157360406093,11.433333333333334,1.1731517509727627,0.010396403703525497,0.1588621444201313,0.11404005378246408,0.03283560965253698,0.06680058669727695,-0.5346600331674959,-0.05703771849126035,-1.2672955974842768,0.0,16.71480397823992,0.14401927859567595,0.07807428161410462,-8.234418282548477,778500000,923600000,-515400000,0.5682640543641337,718650000.0,331400000.0,365650000.0,96.80985068289576,54.55469232352336,65.82244288948344,3.7702774813233724,6.690533562822719,5.545221112696148,0.20165916512223106,-1.1163434903047091
FMC,2008-12-31,2008,FY,21.10636856368564,2.0636856368563685,2.084010840108401,0.8997289972899729,0.35501355013550134,6.117208672086721,4.782520325203252,6.117208672086721,4.441056910569106,2863440000.0,3434640000.0,9.400656598818122,0.9191538535614547,9.308972691807542,21.562048192771083,3.1713811053272782,3.1713811053272782,1.102506981671107,5.199273387829246,11.16592977893368,25.863253012048194,0.1063755482915654,0.04637778336546252,0.6906634178757337,0.20956413616964076,0.8646684831970936,1.9092995006073694,14.510971786833856,0.933535660091047,0.016378900902411085,0.15397242284963886,0.10811157833916477,0.03010945976310468,0.06620291023960749,-0.5682704811443433,-0.056110165955124705,-1.4074074074074074,-0.0010592880300452606,16.853483398703315,0.21964931552537398,0.10961960629071148,-8.903963414634147,673700000,705900000,-658200000,0.6906634178757337,643700000.0,349850000.0,327900000.0,80.57346001990177,63.66636994002998,65.119940029985,4.530027628326305,5.733011012624228,5.605042016806722,0.33735740392069996,-1.184281842818428
