wsymbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
AMZN,2021-03-31,2021,Q1,10.568022820321136,0.7895000000400252,0.41028290368430076,-0.7663223757635326,7.135397187977383,10.06181571532446,8.579616381340351,10.06181571532446,8.310249537858088,1588540721895.4,1639641721895.4,48.98670044083508,14.638499805519821,377.05690052110134,-201.87326495048924,15.374958593644987,15.374958593644987,15.10939864257911,100.14302338578146,389.18626202122,-208.36722860533737,0.005103425986037655,-0.00495360294611204,0.8220576848625629,0.26289398502524164,3.1210529530324314,1.0520259263110463,22.218045112781954,0.519674355495251,0.0,0.0,0.018310326397464015,0.09753220663853002,0.04710951259297319,-2.867790173273202,-0.11133636816012091,-1.6092168353755993,0.02124993088704178,13.369202628509907,0.029018012810517926,0.026333654911208777,-11.330328065826665,6004000000.0,88100000000.0,-98349000000.0,0.8220576848625629,24415500000.0,68232500000.0,23822000000.0,20.14421570615013,92.19652901302823,34.39594250276429,4.467783770431059,0.9761755780120764,2.6165876975973834,0.07846496322106078,-1.1766052794478332
AMZN,2020-12-31,2020,Q4,12.240412930719692,0.7040760000450609,2.966634267705788,1.521435898186544,8.227803669316389,9.105997605678326,7.156383669247817,9.105997605678326,8.267482280783897,1670420096587.2,1712687096587.2,57.82401331304347,13.30428972631277,54.89385792268156,107.0370432261438,17.883817572986167,17.883817572986167,13.64093103888495,118.18971061950175,56.28284904985869,109.74542461791619,0.004323463310070991,0.009342560013426735,0.9034837908440752,0.2627344759414063,2.916775929887516,1.0502274795268425,16.60144927536232,4.213514261977291,0.0,0.0,0.015674405638963003,0.13114571303412847,0.046753529787200925,-0.4871508379888268,-0.1180677790609693,-1.945917563665004,0.020405400023893912,12.010602538552455,0.027670389460628834,0.023587586306005003,-11.025292013444473,6348000000.0,78387000000.0,-95058000000.0,0.9034837908440752,22687000000.0,65436500000.0,23765000000.0,17.592130938632472,82.34334796428031,27.011124564855454,5.115923722597995,1.0929844635299633,3.3319604959025004,0.07732002912080853,-1.4451983695192443
AMZN,2020-09-30,2020,Q3,9.392778787569096,0.6185000000426434,1.1688096667999028,0.08802219239273759,6.682457274193159,8.086611515326142,6.625110962390122,8.086611515326142,8.005623282813845,1611564494634.24,1663152494634.24,63.6378334636803,16.761812830976545,134.70114465348044,1788.6398386617536,19.469217694161763,19.469217694161763,17.29837739491643,130.78182705309743,139.0130804609027,1845.8962204597558,0.003928480691327766,0.0005590840472099695,0.9848142555119299,0.2888875501011769,4.056617126680821,1.1084955648010049,14.47196261682243,1.8897488548412573,0.0,0.0,0.01734879608924021,0.09708253159290654,0.053015993394263924,-0.9246907388833167,-0.1150657860523168,-1.6959987735704432,0.023797389359821102,10.608265999112028,0.026696570965557703,0.02369217757719324,-10.11234311394946,11057000000.0,67815000000.0,-86435000000.0,0.9848142555119299,20375000000.0,54685000000.0,21667000000.0,19.500546050236622,91.93534829965327,37.40675235526915,4.615255376344086,0.978948812013577,2.4059827259321676,0.07648444578677137,-1.0807874744071653
AMZN,2020-06-30,2020,Q2,8.733488461038087,0.5150000000137517,2.024049208522481,1.2913799351861135,7.012467099176377,7.242021743470128,5.793086973261689,7.242021743470128,7.497508106246357,1404309553360.56,1442769553360.56,66.96116504675567,15.794375937562535,68.1505170028419,106.8159696782962,19.047167336162108,19.047167336162108,16.22693847130376,124.47325971534467,70.0169636688615,109.74135189477144,0.0037335073221237618,0.009361896006858876,1.0298122829861112,0.2939290940483288,3.3180916228108015,1.181179176961745,14.498759305210918,3.9301926378027847,0.0,0.0,0.017770379701277667,0.10060509267590427,0.057104918819731024,-0.3619819470057265,-0.08389193809609502,-1.2976687543493388,0.029253644052546338,9.160618262688436,0.025563154778174293,0.021526258093388567,-8.688795537138361,17012000000.0,58977000000.0,-73678000000.0,1.0298122829861112,18877000000.0,45546000000.0,19228000000.0,20.161732949433148,87.22445879225218,33.496202050892514,4.46390199819259,1.0318206756015362,2.6868717791724066,0.07111273871527778,-0.7326692733363673
AMZN,2020-03-31,2020,Q1,7.455907692338575,0.25050000000103756,0.3027739644982955,-0.3686846153861425,4.870866272209525,6.449955029612514,4.993497633156778,6.449955029612514,6.337995858014418,986575449097.71,1023111449097.71,97.29540918123372,13.075537415810183,321.9893763373727,-264.4265476005655,15.114834065107702,15.114834065107702,13.559765799418305,109.41198257915838,333.9136583217069,-274.21909651506564,0.0025694943071190644,-0.003781768544323956,0.9764830248805001,0.2880924615120368,3.9071757031333547,1.0787093374816525,9.922885572139304,1.2086785009861933,0.0,0.0,0.01924402268992207,0.10593489900864125,0.06662056247118488,-2.2176892950391647,-0.09005725494354026,-1.2672510257366654,0.02328632773153793,6.029391265775021,0.018214637758772963,0.012276088504060553,-8.287597337312434,6274000000.0,50533000000.0,-69981000000.0,0.9764830248805001,19326000000.0,43619500000.0,19677000000.0,21.2749827705031,81.45694466412094,38.3471541225117,4.230320699708455,1.1048781705612143,2.346979901362889,0.03883748008334355,-0.671458579884438
AMZN,2019-12-31,2019,Q4,8.695306861320745,0.3249950000319799,1.9550418315877272,1.4267757850241174,5.471710494724469,6.17172267502591,4.301808052748885,6.17172267502591,6.330838954111334,929031277312.85,956144277312.85,71.07032415183981,10.625271939622696,47.257300845050615,64.75439306564788,14.969888451705607,14.969888451705607,10.935361605206666,95.14820154372076,48.63646560419401,66.6441958118666,0.003517642602359345,0.015442967691569621,1.0184498872059298,0.2806018255434011,2.6980794108866553,1.0970482394205803,8.525274725274725,6.015605875152999,0.0,0.0,0.0161489546639828,0.15049865044146576,0.08347687881801392,-0.2702070298590976,-0.06075300791436022,-0.8609400324149109,0.02104396358479345,6.717888637568121,0.018944657888187638,0.015829882050909443,-8.185190015340316,8522000000.0,43257000000.0,-66854000000.0,1.0184498872059298,18851500000.0,41488500000.0,19631500000.0,21.426414749073608,78.67184171035812,34.17622320618041,4.200422751729439,1.1439925396859039,2.633409767283017,0.052658717370286816,-0.5282660465636099
AMZN,2019-09-30,2019,Q3,6.935792643175972,0.211500000007681,0.7821733833461192,0.3166553420920997,4.301458060137471,5.600488285114357,4.140206654320931,5.600488285114357,5.9392450798783,875797635902.0,912072635902.0,102.60047280951265,12.514791670624884,110.97283779802332,274.11506601001565,15.49864861439088,15.49864861439088,13.033146652691444,106.26501641640452,115.56926455930056,285.4687436312989,0.0024366359447889514,0.0036481030194942363,1.0534791533942096,0.29899698140121245,4.226377723406734,1.095902184762116,7.626262626262626,3.6982193064667293,0.0,0.0,0.019262371215044084,0.1146311141595576,0.07400338525055375,-0.5951596553471871,-0.06711821780197483,-0.8443285996764336,0.02542118575041797,5.1624919978394,0.016018142514651824,0.011574865077427929,-7.645492092592561,6918000000.0,41774000000.0,-63537000000.0,1.0534791533942096,16817000000.0,35928500000.0,18673000000.0,21.717751961246623,77.99767565735316,40.892450728778265,4.144075324213892,1.1538805386377604,2.2008952360652243,0.037764564309478305,-0.4655180412540195
AMZN,2019-06-30,2019,Q2,6.304169143087695,0.26100000000954515,0.9065897143188696,0.5524251428773458,4.1226068572936265,5.275779428764372,3.811494857282249,5.275779428764372,5.850973714499693,966623563183.04,1002470563183.04,92.05938696981333,15.245466582282507,106.0126741810748,173.97832310709865,18.217213455891144,18.217213455891144,15.810841006609047,120.98365474089307,109.94412844736127,180.43026695159108,0.002715638331178287,0.005747842502105357,1.101807353800343,0.3055275383980225,4.326212889210717,1.1020695197910388,8.052219321148826,3.4735238095238095,0.0,0.0,0.020030282001135574,0.12475553592833259,0.07696327690997173,-0.3906558455801711,-0.05617942085672828,-0.6847366397539408,0.031086366790738753,5.566149000570487,0.019153314614354523,0.014862079898541535,-7.454831143129777,7112000000.0,38334000000.0,-61500000000.0,1.101807353800343,16363000000.0,33936000000.0,17506000000.0,23.771844047694152,89.32135289099266,46.01920907064425,3.7859915208694095,1.007597814934975,1.9557050592034446,0.049471363148074855,-0.35416457144152375
AMZN,2019-03-31,2019,Q1,5.943176074454416,0.3545000000189644,0.18377057007441963,-0.14375119349266627,3.6853664702898237,4.819248806772835,3.355057287458337,4.819248806772835,5.670705841359244,911194104323.61,944676104323.61,63.97038081463142,15.262882819490954,493.6046068925298,-631.020847869536,18.82243553653398,18.82243553653398,15.823720340428977,101.86285360401229,511.74220169209644,-654.2078284789543,0.003908058648649151,-0.001584733695211843,1.169117950836604,0.3177785763214338,3.610308389044641,1.0900541643771096,12.076502732240437,0.5183937096321258,0.0,0.0,0.01964824120603015,0.11458961474036851,0.08258189127578579,-1.7822318526543879,-0.05510887772194305,-0.6777915121549237,0.021340033500837522,6.199962362553356,0.025886427867847235,0.021793945922126884,-7.214612574101203,5736000000.0,33702000000.0,-60261000000.0,1.169117950836604,16328000000.0,35000500000.0,16803000000.0,24.088944723618088,84.39887971698113,43.59905660377358,3.7361537017335253,1.066364865289698,2.0642648490749758,0.07355918198719273,-0.3275217635670859
AMZN,2018-12-31,2018,Q4,7.207142071863492,0.3013970000073331,1.640706893333609,1.2690137975201388,4.107243558078127,4.336153932381682,2.4783854400999434,4.336153932381682,2.377919773430832,754246724401.6,762283724401.6,62.293254410439374,10.420219173032342,45.77295329539992,59.179813605460964,17.319495841502672,17.319495841502672,10.531253531928767,94.71716257475148,46.26069452613181,59.81041384084739,0.004013275632587658,0.016897653761919294,0.5395072217502124,0.14445305198957256,0.9986332007952287,1.098112324721089,9.782945736434108,5.443673604228609,0.0,0.0,0.015431800284597213,0.14048878880400095,0.1147139835718853,-0.22654448355382933,-0.051572883135542875,-0.8758798686062881,0.019576419877595567,5.422668642169774,0.04100127114358101,0.021022293214806583,-5.650994611055892,6710000000.0,24891000000.0,-43998000000.0,0.5395072217502124,15467500000.0,34548000000.0,16518000000.0,20.735946285730073,76.74898405751797,34.51212432456571,4.340289020807099,1.1726539589442815,2.6077792011179692,0.06950791062940595,-0.37169309581347026
AMZN,2018-09-30,2018,Q3,5.641900798318253,0.2875000000274237,0.856416926894039,0.5221470690751268,2.9682405483233665,3.9016432539274892,2.450381547233387,3.9016432539274892,2.4972511275361584,1004988730338.92,1009247730338.92,87.14782607864377,17.763516868264283,117.0224418186912,191.93826018695952,25.686612916010734,25.686612916010734,17.83879613862627,134.5304892480565,117.51836636456918,192.75166736801376,0.002868688884727836,0.005210008671673585,0.6309009584664537,0.17178050732454156,0.5677152759264196,1.0824416166582316,10.402234636871508,2.97884148456469,0.0,0.0,0.018400028280542987,0.11140766402714933,0.10127701033438881,-0.3903120633442012,-0.059247737556561084,-0.8872419269454738,0.02386170814479638,5.023818746854915,0.049618609141788755,0.022324263214136376,-5.602460545106028,4561000000.0,24572000000.0,-44685000000.0,0.6309009584664537,13432500000.0,29280500000.0,15343000000.0,22.681348981900452,84.27597491137169,43.25606763021543,3.9680179548323746,1.0679200103546467,2.080632959273736,0.07368690095846646,-0.33426985781891233
AMZN,2018-06-30,2018,Q2,5.290687056474251,0.2535000000209082,0.7451939621766952,0.42076598267085247,2.7060674824647073,3.500881018441864,2.1059307420837174,3.500881018441864,2.499085832881732,849564733657.74,854379733657.74,83.81656804042423,16.06407619516961,114.05084355722109,201.9887621630385,24.276746211108442,24.276746211108442,16.15512108417615,129.1969958653773,114.69723904654853,203.1335553156776,0.0029827038477574803,0.0049507704750070885,0.7040434347763966,0.18372856077554064,0.7281112959322547,1.072439518907108,8.696793002915452,2.9396211523283347,0.0,0.0,0.021007449986763984,0.12162008849222856,0.1039821029082774,-0.43536045106725735,-0.06132057633400144,-0.8933884297520661,0.027757818704383014,4.468573610290505,0.048603284466263434,0.021089250640833584,-5.52095289114202,3680000000.0,21051000000.0,-44624000000.0,0.7040434347763966,12316500000.0,26414500000.0,14332000000.0,21.45426010664448,81.25914076782449,43.5544528597545,4.19497104783057,1.1075677043786383,2.066378845116028,0.07241034433490498,-0.32442797950584273
AMZN,2018-03-31,2018,Q1,5.123000000150954,0.16350000000481768,-0.17975966851358408,-0.4907007366627094,2.505494475211948,3.157888582045168,1.8141574586169917,3.157888582045168,2.5061970534808458,721044220162.24,729008220162.24,110.65749235147945,14.126488385295247,-402.59308775111117,-147.4829658748701,22.917211332747673,22.917211332747673,14.282516754089572,130.2265487963987,-407.0397655847236,-149.11192885298425,0.0022592234351916218,-0.006780444060559754,0.7831421034230683,0.19499533087478832,1.4226509467667023,1.0579456759288168,5.83939393939394,-1.0994475138121547,0.0,0.0,0.02090435327769288,0.11692331805180048,0.1059495734477137,1.7297599106644332,-0.060695113827828065,-0.8439117406701171,0.023157399788409545,3.4083841657801677,0.0292025791214541,0.014419246906367837,-5.419538213787685,2784000000.0,18075000000.0,-44070000000.0,0.7831421034230683,12595000000.0,29894000000.0,14943500000.0,21.204890090513693,73.71010248901904,40.527086383601755,4.244304007982704,1.2209995232798347,2.2207369942196533,0.05177510091218256,-0.3109410681491253
AMZN,2017-12-31,2017,Q4,6.090973429830022,0.18710300000321492,1.243726134647111,0.8790919090081045,3.12201053209457,2.791834694178289,1.1071016499920976,2.791834694178289,2.527149944039115,580315601557.08,597719601557.08,78.12541754941842,9.599450838785172,47.01195735232339,66.51181679737306,20.94321706149915,20.94321706149915,9.887343912743454,98.81296107738137,48.42187310086519,68.50654459106934,0.00319998289726723,0.015034922336379418,0.8929589664008084,0.188431954915848,2.877169780128947,1.039977195376881,6.274336283185841,6.650862068965517,0.0,0.0,0.017269614411195473,0.3671612657767191,0.12733988272028024,-0.2931788723266364,-0.05986468827022646,-1.0345911949685536,0.01950275420574661,3.4282815743256645,0.032164004674638265,0.016205744006841844,-5.513190902356443,2314000000.0,10988000000.0,-43404000000.0,0.8929589664008084,11860500000.0,30345500000.0,14879000000.0,19.598034836980794,80.93103000389661,37.51733991427458,4.592297174111212,1.112058007857638,2.3988907583972083,0.06701793641055252,-0.3646342256390063
AMZN,2017-09-30,2017,Q3,4.442750000069418,0.02600000000040625,0.3911171875061112,0.1210625000018916,2.468984375038578,2.5043281250391303,1.1564921875180703,2.5043281250391303,2.5327656250395743,473304615377.22003,485247615377.22003,462.2115384543164,10.81987507720419,122.90434052901065,397.0676303500168,19.194769055771758,19.194769055771758,11.092895377131036,154.9816721102587,126.00561292579071,407.08692565203023,0.0005408778864240951,0.0025184626586621925,1.0021088490550734,0.21437184970546644,3.8144362823379114,1.0319935418082937,1.5219298245614035,15.04296875,0.0,0.0,0.021945866861741038,0.002926115581565472,0.11513269192396783,-0.6904700077901844,-0.06078547915142648,-0.9131181318681318,0.02480340160936357,1.2103850433522312,0.0057305229824729815,0.00250990234911173,-5.233083984456767,1506000000.0,11387000000.0,-42031000000.0,1.0021088490550734,9301500000.0,23757000000.0,12610500000.0,21.720235918068767,85.18458020254819,44.79255145377328,4.143601401913422,1.056529242569511,2.0092626358398364,0.010382026117284452,-0.2700546875042196
AMZN,2017-06-30,2017,Q2,3.8532994923857866,0.02,0.38873096446700506,0.1348223350253807,2.177766497461929,2.356751269035533,1.9248730964467005,2.356751269035533,0.794517766497462,476740000000.0,471220000000.0,605.0,12.560663944144382,124.50770436145208,358.9909638554217,20.5367450676316,20.5367450676316,12.415228560137004,151.22593068035943,123.06607469313137,354.8343373493976,0.0004132231404958678,0.0027855854344086923,0.3309640734039804,0.08752463517162028,-1.7715019255455713,1.0120187561697926,4.391608391608392,19.436548223350254,0.0,0.0,0.023027269134501382,0.003820313529179291,0.048461512172337975,-0.6531731522590755,-0.06589382163087867,-0.9498670717812381,0.030509814253721512,1.0298242913555642,0.006030335537703782,0.0023585188023034468,-3.1803553299492386,487000000.0,18960000000.0,-23560000000.0,0.3309640734039804,7687500000.0,20165000000.0,11055000000.0,19.078909234619946,82.27836766022772,44.17295637712677,4.7172508078548345,1.093847660805075,2.0374456993918333,0.008486258292409753,-0.25390862944162435
